"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","delayed"
2007,5,24,4,623,625,802,755,"MQ",3932,"N656AE",99,90,72,7,-2,"SGF","ORD",438,16,11,0,,0,0,0,0,0,0,"NO"
2007,5,12,6,1010,1015,1050,1055,"MQ",3972,"N675AE",40,40,24,-5,-5,"MKE","ORD",67,6,10,0,,0,0,0,0,0,0,"NO"
2007,5,21,1,1919,1915,2016,2015,"MQ",3997,"N621AE",117,120,89,1,4,"GSO","ORD",590,7,21,0,,0,0,0,0,0,0,"NO"
2007,5,18,5,1742,1720,1955,1930,"MQ",4007,"N623AE",73,70,47,25,22,"ORD","CMH",296,2,24,0,,0,22,0,3,0,0,"YES"
2007,5,27,7,932,930,1114,1115,"MQ",4033,"N680AE",42,45,28,-1,2,"ORD","GRR",137,2,12,0,,0,0,0,0,0,0,"NO"
2007,5,21,1,629,635,756,810,"MQ",4072,"N675AE",87,95,70,-14,-6,"BNA","ORD",409,6,11,0,,0,0,0,0,0,0,"NO"
2007,5,31,4,1935,1945,2010,2029,"MQ",4095,"N613AE",35,44,17,-19,-10,"MKE","ORD",67,9,9,0,,0,0,0,0,0,0,"NO"
2007,5,23,3,1940,1845,2150,2020,"MQ",4179,"N831AE",190,155,121,90,55,"PVD","ORD",849,18,51,0,,0,0,0,82,0,8,"YES"
2007,5,22,2,1518,1310,1631,1430,"MQ",4183,"N621AE",133,140,108,121,128,"SWF","ORD",714,6,19,0,,0,0,0,0,0,121,"YES"
2007,5,31,4,1702,1635,1746,1650,"MQ",4196,"N631AE",104,75,53,56,27,"DAY","ORD",240,5,46,0,,0,0,0,30,0,26,"YES"
2007,5,11,5,938,945,1043,1055,"MQ",4199,"N660CL",65,70,46,-12,-7,"ORD","DSM",299,6,13,0,,0,0,0,0,0,0,"NO"
2007,5,2,3,1245,1220,1409,1335,"MQ",4229,"N836AE",144,135,124,34,25,"ALB","ORD",723,7,13,0,,0,0,0,9,0,25,"YES"
2007,5,28,1,1203,1200,1327,1325,"MQ",4276,"N611AE",84,85,63,2,3,"OMA","ORD",416,10,11,0,,0,0,0,0,0,0,"NO"
2007,5,5,6,1310,1315,1311,1310,"MQ",4294,"N909AE",61,55,44,1,-5,"FWA","ORD",157,3,14,0,,0,0,0,0,0,0,"NO"
2007,5,12,6,935,940,1015,1030,"MQ",4377,"N611AE",40,50,27,-15,-5,"PIA","ORD",130,6,7,0,,0,0,0,0,0,0,"NO"
2007,5,11,5,858,900,1014,1020,"MQ",4415,"N629AE",136,140,116,-6,-2,"HPN","ORD",738,5,15,0,,0,0,0,0,0,0,"NO"
2007,5,9,3,1341,1350,1509,1535,"MQ",4460,"N514AE",88,105,71,-26,-9,"MEM","ORD",491,6,11,0,,0,0,0,0,0,0,"NO"
2007,5,5,6,1719,1725,2009,1945,"MQ",4472,"N852AE",170,140,137,24,-6,"PNS","ORD",794,22,11,0,,0,0,0,24,0,0,"NO"
2007,5,18,5,1724,1725,2009,1945,"MQ",4472,"N820AE",165,140,129,24,-1,"PNS","ORD",794,7,29,0,,0,0,0,24,0,0,"NO"
2007,5,8,2,1832,1715,1950,1835,"MQ",4498,"N635AE",78,80,61,75,77,"EVV","ORD",273,6,11,0,,0,0,0,60,0,15,"YES"
2007,5,15,2,1745,1705,1920,1845,"MQ",4574,"N736DT",95,100,70,35,40,"BOS","DCA",399,4,21,0,,0,1,0,0,0,34,"YES"
2007,5,13,7,2154,2200,2240,2250,"MQ",4580,"N700LE",46,50,34,-10,-6,"BOS","BGR",201,2,10,0,,0,0,0,0,0,0,"NO"
2007,5,3,4,1139,1145,1217,1235,"MQ",4590,"N727AE",98,110,83,-18,-6,"DCA","BNA",562,5,10,0,,0,0,0,0,0,0,"NO"
2007,5,18,5,827,805,1008,915,"MQ",4611,"N733KR",101,70,36,53,22,"JFK","BOS",187,8,57,0,,0,0,0,31,0,22,"YES"
2007,5,30,3,813,815,932,925,"MQ",4614,"N718AE",79,70,39,7,-2,"BOS","JFK",187,17,23,0,,0,0,0,0,0,0,"NO"
2007,5,15,2,805,810,908,915,"MQ",4670,"N819AE",63,65,49,-7,-5,"RDU","DCA",227,2,12,0,,0,0,0,0,0,0,"NO"
2007,5,13,7,627,625,745,750,"MQ",4691,"N731BE",78,85,62,-5,2,"JAX","RDU",408,5,11,0,,0,0,0,0,0,0,"NO"
2007,5,17,4,1256,1300,1455,1435,"MQ",4713,"N730KW",119,95,80,20,-4,"LGA","RDU",431,5,34,0,,0,0,0,20,0,0,"NO"
2007,5,28,1,1606,1610,1710,1730,"MQ",4755,"N723AE",64,80,49,-20,-4,"JFK","DCA",213,2,13,0,,0,0,0,0,0,0,"NO"
2007,5,30,3,1115,1115,1213,1229,"MQ",4786,"N735TS",58,74,46,-16,0,"DCA","LGA",214,5,7,0,,0,0,0,0,0,0,"NO"
2007,5,17,4,1855,1625,2024,1740,"MQ",4811,"N736DT",89,75,36,164,150,"LGA","BOS",185,5,48,0,,0,0,0,164,0,0,"YES"
2007,5,21,1,1644,1625,1818,1740,"MQ",4811,"N721HS",94,75,34,38,19,"LGA","BOS",185,5,55,0,,0,0,0,19,0,19,"YES"
2007,5,9,3,1810,1820,2013,2025,"MQ",4822,"N735TS",183,185,153,-12,-10,"LGA","DSM",1031,6,24,0,,0,0,0,0,0,0,"NO"
2007,5,4,5,1437,1445,1720,1705,"MQ",4825,"N735TS",223,200,159,15,-8,"LGA","XNA",1147,3,61,0,,0,0,0,15,0,0,"NO"
2007,5,23,3,1552,1550,1750,1750,"MQ",4896,"N724AE",118,120,91,0,2,"CLT","LGA",544,8,19,0,,0,0,0,0,0,0,"NO"
2007,5,10,4,753,759,943,1002,"NW",123,"N504US",170,183,142,-19,-6,"LGA","MSP",1020,9,19,0,,0,0,0,0,0,0,"NO"
2007,5,17,4,1719,1720,2110,2058,"NW",124,"N315US",171,158,143,12,-1,"MSP","LGA",1020,9,19,0,,0,0,0,0,0,0,"NO"
2007,5,2,3,1356,1400,1928,1929,"NW",188,"N347NW",212,209,188,-1,-4,"SAN","MSP",1532,5,19,0,,0,0,0,0,0,0,"NO"
2007,5,18,5,1512,1515,1715,1713,"NW",218,"N596NW",123,118,92,2,-3,"MSP","MEM",700,5,26,0,,0,0,0,0,0,0,"NO"
2007,5,9,3,635,636,804,756,"NW",234,"N369NB",89,80,63,8,-1,"DTW","DCA",405,5,21,0,,0,0,0,0,0,0,"NO"
2007,5,11,5,2010,1903,2054,2001,"NW",240,"N334NW",44,58,26,53,67,"GRR","DTW",120,7,11,0,,0,0,0,0,0,53,"YES"
2007,5,16,3,1722,1716,1823,1801,"NW",308,"N343NW",61,45,27,22,6,"DTW","GRR",120,4,30,0,,0,6,0,16,0,0,"NO"
2007,5,12,6,1025,1026,1217,1220,"NW",372,"N356NW",112,114,81,-3,-1,"DTW","BOS",632,11,20,0,,0,0,0,0,0,0,"NO"
2007,5,4,5,925,919,1316,1259,"NW",508,"N319NB",171,160,136,17,6,"MSP","LGA",1020,7,28,0,,0,6,0,11,0,0,"NO"
2007,5,10,4,550,600,759,758,"NW",541,"N320US",129,118,102,1,-10,"LGA","DTW",501,13,14,0,,0,0,0,0,0,0,"NO"
2007,5,10,4,1700,1655,1756,1755,"NW",563,"N342NW",116,120,91,1,5,"MSP","DEN",680,12,13,0,,0,0,0,0,0,0,"NO"
2007,5,19,6,1202,1210,1722,1724,"NW",590,"N557NW",200,194,174,-2,-8,"PDX","MSP",1426,11,15,0,,0,0,0,0,0,0,"NO"
2007,5,17,4,1246,1240,1323,1323,"NW",708,"N335NB",37,43,26,0,6,"FCA","GTF",146,5,6,0,,0,0,0,0,0,0,"NO"
2007,5,4,5,1951,1919,2144,2054,"NW",730,"N753NW",173,155,141,50,32,"DTW","MSY",926,5,27,0,,0,32,0,18,0,0,"YES"
2007,5,21,1,1138,1133,1241,1223,"NW",753,"N765NC",123,110,97,18,5,"DTW","MSP",528,10,16,0,,0,0,0,18,0,0,"NO"
2007,5,12,6,716,700,1048,1035,"NW",774,"N501US",152,155,126,13,16,"MSP","LGA",1020,10,16,0,,0,0,0,0,0,0,"YES"
2007,5,26,6,1209,1158,1430,1353,"NW",839,"N9337",141,115,106,37,11,"DTW","ATL",594,13,22,0,,0,11,0,26,0,0,"NO"
2007,5,25,5,624,631,907,909,"NW",893,"N8928E",103,98,74,-2,-7,"BNA","DTW",457,15,14,0,,0,0,0,0,0,0,"NO"
2007,5,28,1,1115,1125,1307,1310,"NW",949,"N8929E",112,105,87,-3,-10,"MKE","MEM",556,5,20,0,,0,0,0,0,0,0,"NO"
2007,5,30,3,1430,1430,1625,1614,"NW",950,"N923RW",115,104,75,11,0,"MEM","MKE",556,9,31,0,,0,0,0,0,0,0,"NO"
2007,5,19,6,1823,1830,2126,2128,"NW",953,"N345NW",123,118,101,-2,-7,"MEM","DCA",762,7,15,0,,0,0,0,0,0,0,"NO"
2007,5,9,3,1926,1932,2235,2224,"NW",958,"N316US",129,112,96,11,-6,"MEM","MCO",683,9,24,0,,0,0,0,0,0,0,"NO"
2007,5,11,5,644,645,759,758,"NW",1012,"N9334",75,73,45,1,-1,"IND","DTW",231,18,12,0,,0,0,0,0,0,0,"NO"
2007,5,2,3,1402,1410,1649,1704,"NW",1046,"N350NB",107,114,96,-15,-8,"BIL","MSP",748,3,8,0,,0,0,0,0,0,0,"NO"
2007,5,26,6,2124,2103,2229,2207,"NW",1130,"N773NC",65,64,39,22,21,"DTW","BUF",240,6,20,0,,0,21,0,1,0,0,"YES"
2007,5,21,1,1213,1218,1223,1235,"NW",1135,"N671MC",70,77,47,-12,-5,"DTW","MSN",312,5,18,0,,0,0,0,0,0,0,"NO"
2007,5,6,7,1203,1209,1330,1336,"NW",1199,"N555NW",267,267,235,-6,-6,"DTW","LAS",1750,12,20,0,,0,0,0,0,0,0,"NO"
2007,5,23,3,1552,1558,1745,1752,"NW",1253,"N916RW",173,174,129,-7,-6,"EWR","MEM",946,11,33,0,,0,0,0,0,0,0,"NO"
2007,5,4,5,1726,1716,1922,1902,"NW",1263,"N356NW",176,166,132,20,10,"IAD","MSP",908,21,23,0,,0,0,0,10,0,10,"NO"
2007,5,21,1,1507,1510,1612,1610,"NW",1296,"N8928E",65,60,39,2,-3,"CMH","DTW",155,6,20,0,,0,0,0,0,0,0,"NO"
2007,5,15,2,600,603,748,734,"NW",1425,"N8938E",108,91,79,14,-3,"VPS","MEM",369,10,19,0,,0,0,0,0,0,0,"NO"
2007,5,27,7,1208,1214,1236,1222,"NW",1443,"N780NC",88,68,49,14,-6,"DTW","ORD",235,7,32,0,,0,0,0,0,0,0,"NO"
2007,5,18,5,1229,1234,1314,1321,"NW",1451,"N775NC",45,47,26,-7,-5,"DTW","GRR",120,4,15,0,,0,0,0,0,0,0,"NO"
2007,5,1,2,1535,1540,1704,1718,"NW",1463,"N622NW",89,98,72,-14,-5,"MSP","STL",449,8,9,0,,0,0,0,0,0,0,"NO"
2007,5,16,3,1338,1310,1748,1653,"NW",1484,"N315NB",190,163,145,55,28,"MSP","PVD",1116,5,40,0,,0,28,0,27,0,0,"YES"
2007,5,2,3,1045,1024,1156,1144,"NW",1556,"N984US",71,80,54,12,21,"DTW","SYR",374,5,12,0,,0,0,0,0,0,0,"YES"
2007,5,9,3,1914,1915,2102,2105,"NW",1567,"N334NB",108,110,87,-3,-1,"MEM","SAT",625,6,15,0,,0,0,0,0,0,0,"NO"
2007,5,31,4,824,820,1034,1041,"NW",1583,"N332NB",130,141,106,-7,4,"JAX","DTW",814,10,14,0,,0,0,0,0,0,0,"NO"
2007,5,7,1,1222,1223,1409,1425,"NW",1633,"N325NB",167,182,143,-16,-1,"DTW","IAH",1076,8,16,0,,0,0,0,0,0,0,"NO"
2007,5,2,3,950,1000,1027,1030,"NW",1703,"N8920E",97,90,77,-3,-10,"GRR","MSP",408,6,14,0,,0,0,0,0,0,0,"NO"
2007,5,2,3,1016,1020,1345,1338,"NW",1704,"N330NW",149,138,118,7,-4,"MSP","DCA",931,9,22,0,,0,0,0,0,0,0,"NO"
2007,5,7,1,1727,1711,1749,1724,"NW",1725,"N611NA",82,73,56,25,16,"DTW","GRB",288,8,18,0,,0,16,0,9,0,0,"YES"
2007,5,22,2,1904,1900,2042,2023,"9E",2810,"89329E",98,83,82,19,4,"BIS","MSP",386,7,9,0,,0,0,0,19,0,0,"NO"
2007,5,18,5,1035,1035,1235,1234,"9E",2812,"86749E",120,119,93,1,0,"MSP","BNA",695,6,21,0,,0,0,0,0,0,0,"NO"
2007,5,8,2,840,845,933,931,"9E",2867,"87099E",113,106,76,2,-5,"DTW","HSV",554,5,32,0,,0,0,0,0,0,0,"NO"
2007,5,18,5,1322,1327,1426,1433,"9E",2923,"80359E",64,66,40,-7,-5,"DAY","DTW",166,16,8,0,,0,0,0,0,0,0,"NO"
2007,5,6,7,2105,2106,2313,2312,"9E",2925,"89449E",128,126,109,1,-1,"DTW","BGR",750,4,15,0,,0,0,0,0,0,0,"NO"
2007,5,27,7,1407,1342,1601,1527,"9E",2944,"86729E",114,105,68,34,25,"DTW","HPN",505,7,39,0,,0,0,0,9,0,25,"YES"
2007,5,4,5,2106,2109,2235,2254,"9E",2947,"85249E",89,105,72,-19,-3,"DTW","HPN",505,7,10,0,,0,0,0,0,0,0,"NO"
2007,5,12,6,1025,1029,1141,1135,"9E",2968,"89139E",76,66,37,6,-4,"DTW","PIT",201,9,30,0,,0,0,0,0,0,0,"NO"
2007,5,11,5,1900,1903,2015,2022,"9E",3705,"89219E",135,139,117,-7,-3,"DTW","TUL",790,9,9,0,,0,0,0,0,0,0,"NO"
2007,5,22,2,1713,1712,1844,1813,"9E",3714,"87339E",91,61,57,31,1,"DTW","TVC",207,4,30,0,,0,0,0,31,0,0,"NO"
2007,5,26,6,1218,1223,1413,1414,"9E",3772,"88379E",115,111,73,-1,-5,"GSO","DTW",460,29,13,0,,0,0,0,0,0,0,"NO"
2007,5,30,3,1440,1445,1532,1545,"9E",4706,"80269E",52,60,35,-13,-5,"CWA","MSP",175,10,7,0,,0,0,0,0,0,0,"NO"
2007,5,4,5,1730,1735,1953,1958,"9E",4782,"89309E",143,143,115,-5,-5,"IND","BOS",817,11,17,0,,0,0,0,0,0,0,"NO"
2007,5,27,7,1300,1305,1504,1520,"9E",4786,"80409E",124,135,105,-16,-5,"IND","BOS",817,7,12,0,,0,0,0,0,0,0,"NO"
2007,5,15,2,829,830,1047,1029,"9E",5615,"86739E",138,119,108,18,-1,"XNA","MSP",596,13,17,0,,0,0,0,18,0,0,"NO"
2007,5,29,2,826,830,1050,1029,"9E",5615,"89749E",144,119,98,21,-4,"XNA","MSP",596,24,22,0,,0,0,0,21,0,0,"NO"
2007,5,10,4,1836,1841,1946,2001,"9E",5616,"89779E",70,80,51,-15,-5,"LNK","MSP",331,14,5,0,,0,0,0,0,0,0,"NO"
2007,5,1,2,1126,1129,1320,1329,"9E",5617,"89489E",114,120,89,-9,-3,"XNA","MSP",596,13,12,0,,0,0,0,0,0,0,"NO"
2007,5,17,4,1254,1259,1416,1410,"9E",5626,"80299E",82,71,39,6,-5,"MSP","MLI",274,5,38,0,,0,0,0,0,0,0,"NO"
2007,5,28,1,1413,1415,1553,1605,"9E",5644,"84759E",100,110,77,-12,-2,"MSP","ICT",545,6,17,0,,0,0,0,0,0,0,"NO"
2007,5,9,3,914,915,1022,1020,"9E",5646,"89309E",68,65,41,2,-1,"MSP","FAR",223,5,22,0,,0,0,0,0,0,0,"NO"
2007,5,2,3,900,902,1025,1025,"9E",5652,"86119E",85,83,62,0,-2,"MSP","BIS",386,3,20,0,,0,0,0,0,0,0,"NO"
2007,5,30,3,1841,1845,2125,2135,"9E",5661,"80349E",104,110,80,-10,-4,"MSP","DAY",574,5,19,0,,0,0,0,0,0,0,"NO"
2007,5,13,7,1046,1056,1216,1219,"9E",5670,"88889E",90,83,63,-3,-10,"BIS","MSP",386,18,9,0,,0,0,0,0,0,0,"NO"
2007,5,14,1,1838,1840,1956,1951,"9E",5697,"87949E",78,71,44,5,-2,"DSM","MSP",232,20,14,0,,0,0,0,0,0,0,"NO"
2007,5,3,4,700,705,759,755,"9E",5700,"89039E",119,110,100,4,-5,"JAX","MEM",576,6,13,0,,0,0,0,0,0,0,"NO"
2007,5,11,5,730,705,815,755,"9E",5700,"89489E",105,110,81,20,25,"JAX","MEM",576,10,14,0,,0,20,0,0,0,0,"YES"
2007,5,21,1,1930,1935,2018,2041,"9E",5726,"80019E",48,66,32,-23,-5,"MEM","JAN",189,5,11,0,,0,0,0,0,0,0,"NO"
2007,5,29,2,936,940,1038,1053,"9E",5765,"84959E",62,73,44,-15,-4,"MEM","SGF",243,2,16,0,,0,0,0,0,0,0,"NO"
2007,5,18,5,558,601,924,921,"9E",5836,"85549E",146,140,119,3,-3,"TUL","DTW",790,12,15,0,,0,0,0,0,0,0,"NO"
2007,5,30,3,2137,2140,2230,2237,"9E",5857,"89239E",53,57,29,-7,-3,"DTW","ERI",163,7,17,0,,0,0,0,0,0,0,"NO"
2007,5,3,4,1710,1706,1759,1804,"9E",5869,"87219E",49,58,31,-5,4,"DTW","CAK",133,2,16,0,,0,0,0,0,0,0,"NO"
2007,5,18,5,1249,1254,1336,1340,"9E",5923,"88839E",107,106,81,-4,-5,"CLT","MEM",512,6,20,0,,0,0,0,0,0,0,"NO"
2007,5,14,1,920,925,1217,1211,"9E",5932,"86729E",117,106,82,6,-5,"MEM","JAX",576,6,29,0,,0,0,0,0,0,0,"NO"
2007,5,15,2,724,725,842,830,"9E",5940,"87979E",138,125,108,12,-1,"PIT","MEM",652,9,21,0,,0,0,0,0,0,0,"NO"
2007,5,8,2,1420,1420,1700,1652,"9E",5942,"85419E",100,92,72,8,0,"MEM","GSP",441,2,26,0,,0,0,0,0,0,0,"NO"
2007,5,29,2,1329,1214,1358,1245,"9E",5955,"89659E",89,91,68,73,75,"GSP","MEM",441,8,13,0,,0,0,0,0,0,73,"YES"
2007,5,14,1,1944,1940,2138,2148,"9E",5961,"83909E",54,68,39,-10,4,"MEM","CHA",271,4,11,0,,0,0,0,0,0,0,"NO"
2007,5,3,4,1929,1930,2040,2049,"9E",5964,"85159E",71,79,51,-9,-1,"MEM","TUL",342,7,13,0,,0,0,0,0,0,0,"NO"
2007,5,21,1,2129,2130,521,520,"AA",74,"N3BGAA",292,290,271,1,-1,"LAX","IAD",2288,5,16,0,,0,0,0,0,0,0,"NO"
2007,5,2,3,1745,1750,2059,2120,"AA",177,"N319AA",374,390,327,-21,-5,"JFK","SFO",2586,5,42,0,,0,0,0,0,0,0,"NO"
2007,5,11,5,2237,2110,646,505,"AA",262,"N393AA",309,295,279,101,87,"LAX","FLL",2342,6,24,0,,0,60,0,14,0,27,"YES"
2007,5,18,5,722,730,1600,1550,"AA",270,"N5ERAA",338,320,305,10,-8,"HNL","LAX",2556,8,25,0,,0,0,0,0,0,0,"NO"
2007,5,7,1,1722,1720,1958,2008,"AA",285,"N5ETAA",336,348,316,-10,2,"LAX","LIH",2615,6,14,0,,0,0,0,0,0,0,"NO"
2007,5,28,1,904,910,1113,1120,"AA",339,"N3CFAA",189,190,164,-7,-6,"DCA","DFW",1192,9,16,0,,0,0,0,0,0,0,"NO"
2007,5,2,3,1857,1745,2038,1925,"AA",345,"N538AA",161,160,123,73,72,"LGA","ORD",733,5,33,0,,0,0,0,14,0,59,"YES"
2007,5,19,6,1704,1705,1922,1930,"AA",425,"N4XKAA",258,265,241,-8,-1,"ORD","SEA",1721,5,12,0,,0,0,0,0,0,0,"NO"
2007,5,30,3,1851,1850,2049,2050,"AA",449,"N5FMAA",238,240,217,-1,1,"STL","LAX",1593,6,15,0,,0,0,0,0,0,0,"NO"
2007,5,7,1,838,840,1122,1125,"AA",450,"N467AA",104,105,89,-3,-2,"ORD","DCA",612,2,13,0,,0,0,0,0,0,0,"NO"
2007,5,20,7,1422,1425,1509,1510,"AA",457,"N400AA",107,105,83,-1,-3,"DFW","ABQ",569,4,20,0,,0,0,0,0,0,0,"NO"
2007,5,17,4,1018,1020,1229,1225,"AA",529,"N5WAAA",251,245,221,4,-2,"DFW","SEA",1660,9,21,0,,0,0,0,0,0,0,"NO"
2007,5,28,1,1547,1550,1726,1755,"AA",531,"N4XLAA",219,245,200,-29,-3,"STL","LAX",1593,10,9,0,,0,0,0,0,0,0,"NO"
2007,5,10,4,1632,1635,2136,2155,"AA",552,"N418AA",184,200,172,-19,-3,"TUS","ORD",1437,5,7,0,,0,0,0,0,0,0,"NO"
2007,5,10,4,718,720,939,945,"AA",639,"N078AA",141,145,126,-6,-2,"MIA","SJU",1045,4,11,0,,0,0,0,0,0,0,"NO"
2007,5,3,4,1830,1815,2228,2130,"AA",658,"N580AA",178,135,113,58,15,"DFW","DAY",861,5,60,0,,0,0,15,43,0,0,"YES"
2007,5,20,7,1713,1705,1724,1720,"AA",681,"N207AA",71,75,47,4,8,"DTW","ORD",235,8,16,0,,0,0,0,0,0,0,"NO"
2007,5,14,1,949,945,1255,1250,"AA",695,"N223AA",186,185,170,5,4,"LGA","FLL",1076,4,12,0,,0,0,0,0,0,0,"NO"
2007,5,30,3,931,935,1312,1330,"AA",699,"N074AA",221,235,192,-18,-4,"JFK","SJU",1597,4,25,0,,0,0,0,0,0,0,"NO"
2007,5,6,7,606,610,945,1000,"AA",722,"N627AA",159,170,143,-15,-4,"ORD","MIA",1197,5,11,0,,0,0,0,0,0,0,"NO"
2007,5,3,4,1541,1545,2012,2010,"AA",742,"N3BDAA",211,205,176,2,-4,"DFW","LGA",1389,7,28,0,,0,0,0,0,0,0,"NO"
2007,5,14,1,1750,1755,2102,2045,"AA",882,"N071AA",192,170,157,17,-5,"MIA","JFK",1090,10,25,0,,0,0,0,17,0,0,"NO"
2007,5,11,5,621,625,859,905,"AA",1002,"N458AA",98,100,80,-6,-4,"COS","DFW",592,9,9,0,,0,0,0,0,0,0,"NO"
2007,5,13,7,1606,1550,1652,1640,"AA",1117,"N4YTAA",106,110,87,12,16,"DFW","COS",592,5,14,0,,0,0,0,0,0,0,"YES"
2007,5,24,4,1653,1645,1831,1820,"AA",1122,"N494AA",98,95,67,11,8,"RDU","LGA",431,13,18,0,,0,0,0,0,0,0,"NO"
2007,5,18,5,603,610,707,710,"AA",1129,"N202AA",64,60,42,-3,-7,"TUL","DFW",237,9,13,0,,0,0,0,0,0,0,"NO"
2007,5,19,6,1035,1035,1128,1135,"AA",1149,"N4YDAA",113,120,94,-7,0,"DFW","DEN",641,7,12,0,,0,0,0,0,0,0,"NO"
2007,5,23,3,1032,1035,1124,1135,"AA",1149,"N4YDAA",112,120,91,-11,-3,"DFW","DEN",641,6,15,0,,0,0,0,0,0,0,"NO"
2007,5,22,2,708,710,904,910,"AA",1157,"N5EMAA",236,240,215,-6,-2,"DFW","SEA",1660,6,15,0,,0,0,0,0,0,0,"NO"
2007,5,20,7,1919,1920,2056,2100,"AA",1170,"N490AA",97,100,82,-4,-1,"DFW","STL",551,3,12,0,,0,0,0,0,0,0,"NO"
2007,5,11,5,1217,1220,1737,1745,"AA",1172,"N416AA",200,205,183,-8,-3,"SJC","AUS",1476,6,11,0,,0,0,0,0,0,0,"NO"
2007,5,26,6,1215,1220,1736,1745,"AA",1172,"N297AA",201,205,188,-9,-5,"SJC","AUS",1476,4,9,0,,0,0,0,0,0,0,"NO"
2007,5,7,1,1142,1140,1248,1255,"AA",1179,"N4YFAA",126,135,104,-7,2,"EWR","ORD",719,10,12,0,,0,0,0,0,0,0,"NO"
2007,5,28,1,759,800,1219,1225,"AA",1181,"N3CUAA",200,205,183,-6,-1,"MSP","MIA",1501,3,14,0,,0,0,0,0,0,0,"NO"
2007,5,23,3,1920,1920,2016,2020,"AA",1200,"N3CCAA",56,60,39,-4,0,"TPA","MIA",204,6,11,0,,0,0,0,0,0,0,"NO"
2007,5,19,6,1746,1750,1857,1915,"AA",1222,"N4XWAA",71,85,61,-18,-4,"DFW","MEM",432,2,8,0,,0,0,0,0,0,0,"NO"
2007,5,27,7,745,755,918,930,"AA",1251,"N541AA",153,155,133,-12,-10,"BOS","ORD",867,9,11,0,,0,0,0,0,0,0,"NO"
2007,5,20,7,1736,1745,1903,1915,"AA",1256,"N4UCAA",87,90,72,-12,-9,"DFW","MCI",460,1,14,0,,0,0,0,0,0,0,"NO"
2007,5,16,3,2117,1915,2354,2140,"AA",1261,"N3AEAA",157,145,131,134,122,"DCA","MIA",920,15,11,0,,0,24,0,12,0,98,"YES"
2007,5,28,1,1702,1645,1848,1835,"AA",1273,"N457AA",166,170,145,13,17,"DTW","DFW",987,10,11,0,,0,0,0,0,0,0,"YES"
2007,5,16,3,1529,1410,1923,1745,"AA",1274,"N494AA",174,155,136,98,79,"DFW","RDU",1062,2,36,0,,0,0,0,64,0,34,"YES"
2007,5,21,1,1604,1600,1738,1740,"AA",1277,"N536AA",154,160,134,-2,4,"JAX","DFW",919,8,12,0,,0,0,0,0,0,0,"NO"
2007,5,15,2,1045,1050,1305,1300,"AA",1293,"N4XPAA",200,190,169,5,-5,"LGA","MSY",1183,3,28,0,,0,0,0,0,0,0,"NO"
2007,5,12,6,1438,1445,1822,1820,"AA",1314,"N200AA",164,155,145,2,-7,"ORD","MCO",1005,6,13,0,,0,0,0,0,0,0,"NO"
2007,5,19,6,1440,1445,1807,1820,"AA",1314,"N4YEAA",147,155,128,-13,-5,"ORD","MCO",1005,4,15,0,,0,0,0,0,0,0,"NO"
2007,5,7,1,1048,1050,1254,1245,"AA",1325,"N3ATAA",126,115,108,9,-2,"MIA","RDU",700,6,12,0,,0,0,0,0,0,0,"NO"
2007,5,10,4,1215,1220,1343,1400,"AA",1365,"N4WVAA",148,160,131,-17,-5,"TPA","DFW",929,4,13,0,,0,0,0,0,0,0,"NO"
2007,5,15,2,640,645,906,905,"AA",1380,"N298AA",146,140,120,1,-5,"MSP","DFW",852,10,16,0,,0,0,0,0,0,0,"NO"
2007,5,26,6,2023,1910,2134,2040,"AA",1383,"N218AA",71,90,57,54,73,"ORD","MSP",334,3,11,0,,0,13,0,0,0,41,"YES"
2007,5,10,4,1321,1305,1711,1655,"AA",1416,"N376AA",230,230,212,16,16,"SJU","JFK",1597,11,7,0,,0,16,0,0,0,0,"YES"
2007,5,27,7,1341,1350,1916,1855,"AA",1472,"N5FRAA",215,185,184,21,-9,"LAX","DFW",1235,10,21,0,,0,0,0,21,0,0,"NO"
2007,5,2,3,1535,1535,1702,1710,"AA",1495,"N580AA",147,155,133,-8,0,"CMH","DFW",927,6,8,0,,0,0,0,0,0,0,"NO"
2007,5,29,2,1552,1515,1722,1655,"AA",1499,"N443AA",210,220,196,27,37,"DFW","SJC",1438,4,10,0,,0,27,0,0,0,0,"YES"
2007,5,5,6,1734,1735,1948,1935,"AA",1509,"N4WVAA",254,240,228,13,-1,"ORD","LAS",1515,6,20,0,,0,0,0,0,0,0,"NO"
2007,5,3,4,1805,1800,1948,1935,"AA",1513,"N592AA",163,155,144,13,5,"ORD","DEN",888,7,12,0,,0,0,0,0,0,0,"NO"
2007,5,24,4,1215,1215,2003,2000,"AA",1520,"N7APAA",288,285,261,3,0,"LAX","MIA",2342,9,18,0,,0,0,0,0,0,0,"NO"
2007,5,19,6,1846,1850,2021,2025,"AA",1527,"N202AA",95,95,72,-4,-4,"MSY","DFW",448,14,9,0,,0,0,0,0,0,0,"NO"
